
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\e2e-tests,end-to-end testing,"Rust, Shell"
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\fuzz,fuzzing,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\packages\aria-data,ARIA data extraction,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\xtask,Rust development utilities,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biome\xtask\coverage,test coverage,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biomejs-repos\biome,formatter linter,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biomejs-repos\biome\benchmark,performance benchmarking,"Node.js, Docker, pnpm"
C:\Users\AlexJ\Documents\Coding\.archived-repos\biomejs-repos\biome\e2e-tests,end-to-end testing,"Rust, Shell"
C:\Users\AlexJ\Documents\Coding\.archived-repos\biomejs-repos\biome\fuzz,fuzz testing,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\biomejs-repos\biome\xtask,Rust utilities,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt-repos\ai-agents-masterclass,AI agentsmasterclass,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt-repos\ai-agents-masterclass\local-ai-packaged,self-hosted AI,"n8n, Ollama, Qdrant"
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt-repos\ai-agents-masterclass\pydantic-ai,web search agent,"Python, Pydantic AI, Streamlit, Brave API"
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt-repos\bolt.diy,AI codingassistant,"TypeScript, React, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt-repos\bolt.diy\docs,unknown,unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt-repos\bolt.free-download-zip-live-folder-sync,AI-powered full-stack app generator,"TypeScript, React, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt-repos\bolt.free-download-zip-live-folder-sync\docs,,
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt-repos\bolt.new,AI full-stack dev,"JavaScript, Node.js, WebContainers"
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt-repos\bolt.new-any-llm,AI web development,"React, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt-repos\bolt.new-any-llm\docs,unknown,unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt-repos\ollama-swarm,multi-agent orchestration,"Python, Ollama"
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt.new-any-llm (now ottodev),AI coding assistant,"TypeScript, React, Next.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt.new-any-llm (now ottodev)\.pytest_cache,pytestcache,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\bolt.new-any-llm (now ottodev)\docs,unspecified,unspecified
C:\Users\AlexJ\Documents\Coding\.archived-repos\btc_price,Bitcoin price tracker,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo,Rust package manager,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\benches,Cargo benchmarking,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\benches\benchsuite,internal crate,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\crates\build-rs,Rustcrate,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\crates\cargo-platform,Cargo utility,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\crates\cargo-test-macro,cargo internal,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\crates\cargo-test-support,Cargo internal,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\crates\cargo-util,Cargointernal utility,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\crates\cargo-util-schemas,Cargo utility,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\crates\crates-io,Cargo utilities,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\crates\home,home directory,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\crates\mdman,markdown to man page converter,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\crates\resolver-tests,resolvertesting,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\crates\rustfix,rustc fix suggestions,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\credential,secure credential handling,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\credential\cargo-credential,credential helper,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\credential\cargo-credential-1password,cargocredential provider,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\credential\cargo-credential-libsecret,Cargo credential helper,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\credential\cargo-credential-macos-keychain,macOS credential helper,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\credential\cargo-credential-wincred,Windows credential helper,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cargo\src\doc,package manager,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\cerebras-cloud-sdk-python,AI inference SDK,"Python, httpx, Pydantic"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples,AI inference demos,"Python, Langchain, LlamaIndex, Streamlit, Pinecone, Weaviate, HuggingFace, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\ai-workflow-langchain,LLM agentic workflow,"Python, LangChain, Cerebras, Streamlit"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\ai-workflow-llamaindex,agentic workflow,"Python, LlamaIndex, Cerebras, Streamlit"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\cerebras-braintrust,LLM evaluation,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\cerebras-news-analysis,real-time news analysis,"Python, FastAPI, Jinja2, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\cerebras-streamlit,AI chatbot,"Python, Streamlit, Cerebras"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\cerebras-wandb-weave,LLM experiment tracking,"Python, Cerebras SDK, Weave"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\conversational-memory-langchain,chatbot memory,"Python, Streamlit, LangChain, Cerebras"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\getting-started,Cerebras chatbot,"Python, Cerebras"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\gist,Arxiv paper chatbot,"Python, Streamlit, Cerebras Inference SDK"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\marketing-agent,marketing automation,"Python, Pydantic"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\multi-ai-workflow,multi-agent blog generation,"Python, LangChain, LangGraph, Streamlit"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\rag-pinecone-docker,pdf question answering,"Python, LangChain, Streamlit, Ollama, Pinecone, Cerebras"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\rag-weaviate-huggingface,pdf question answering,"Python, Streamlit, LangChain, Weaviate, Cerebras"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\inference-examples\synthetic-data,synthetic data generation,"Python, Streamlit, Pandas, Cerebras SDK"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cerebras-repos\modelzoo,deep learningmodels,"Python, PyTorch"
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\bubbles,TUI components,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\bubbles\list,terminal listUI,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\bubbletea,TUI framework,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\bubbletea\examples,TUI examples,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\bubbletea-app-template,Bubble Tea template,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\catwalk,model database,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\colorprofile,terminal color profiling,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\crush,terminal AI assistant,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\glow,markdown viewer,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\gum,shell script UI,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\gum\examples,placeholder,None
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\gum\format,terminaltext formatting,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\huh,terminal form builder,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\lipgloss,terminal styling,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\winget-pkgs,WinGet manifests,YAML
C:\Users\AlexJ\Documents\Coding\.archived-repos\charm-repos\winget-pkgs\doc,WinGet manifest,"PowerShell, YAML"
C:\Users\AlexJ\Documents\Coding\.archived-repos\chat-gpt-repos\chatgpt-customized-assistant,ChatGPT assistant,"Python, Streamlit"
C:\Users\AlexJ\Documents\Coding\.archived-repos\chat-gpt-repos\chatgpt-plugins-tutorial,ChatGPT plugin,"Python, FastAPI, Docker, Google Cloud Run"
C:\Users\AlexJ\Documents\Coding\.archived-repos\chat-gpt-repos\chatgtp-bing-clone,AI web assistant,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\ChatDev-repos\ChatDev,multi-agent development,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\ChatDev-repos\ChatDev\MultiAgentEbook,multi-agentebook,"HTML, CSS, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\ChatDev-repos\ChatDev\SRDD,NL2Software dataset,"CSV, Shell"
C:\Users\AlexJ\Documents\Coding\.archived-repos\ChatDev-repos\chatdev-macnet\ChatDev,multi-agent scaffolding,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\ChatGPT-Data-Science-Prompts,ChatGPT prompts,Markdown
C:\Users\AlexJ\Documents\Coding\.archived-repos\ChatGPT-Data-Science-Prompts\chatterbox,text-to-speech,"Python, PyTorch"
C:\Users\AlexJ\Documents\Coding\.archived-repos\chrome-for-testing,Chrome for Testing version API,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\cia-world-factbook-api,factbook JSON conversion,"Go, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code,coding assistant,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\examples\settings,settingsconfiguration,JSON
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins,Claude Code plugins,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\agent-sdk-dev,Agent SDKdevelopment,"Python, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\claude-opus-4-5-migration,code migration,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\code-review,multi-agent code review,"Shell, GitHub CLI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\commit-commands,git workflow automation,"Python, Bash"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\explanatory-output-style,code explanation,JavaScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\feature-dev,feature development,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\frontend-design,frontend design,"HTML, CSS, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\hookify,custom hook creation,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\learning-output-style,interactive learning,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\plugin-dev,Claude Code plugin,"Bash, JSON, YAML, Markdown"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\pr-review-toolkit,PR review toolkit,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-code\plugins\ralph-wiggum,AI iteration loop,Bash
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\.changeset,version publishing,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\evals,AI coding evaluation,"TypeScript, Node.js, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\evals\diff-edits,LLMdiff evaluation,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\locales\ar-sa,AI codingassistant,"TypeScript, Node.js, VS Code Extension API"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\locales\de,AI coding assistant,"TypeScript, Node.js, VSCode Extension API"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\locales\es,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\locales\ja,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\locales\ko,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\locales\pt-BR,AI coding assistant,"TypeScript, Node.js, React"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\locales\zh-cn,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\locales\zh-tw,AI codingassistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\old_docs,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\old_docs\architecture,VSCode extension,"TypeScript, React"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\old_docs\getting-started-new-coders,AI codingassistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\old_docs\mcp,LLM tool integration,Various
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\old_docs\prompting,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\src\core,VS Codeextension,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev\src\exports,VS Code extension API,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-dev-v1,AIprogrammer,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-engineer,self-improving AI,"Python, Tailwind, Rich"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-engineer\Claude-Eng-v2,AI coding assistant,"Python, Rich"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-task-master,AI task management,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-task-master\.changeset,package versioning,"Node.js, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-task-master\.taskmaster\docs,meta development,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-task-master\apps\docs,task management,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-task-master\apps\extension,Kanban Board,"TypeScript, React, Tailwind CSS"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-task-master\docs,AI task manager,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-task-master\packages\ai-sdk-provider-grok-cli,AI SDK Grok,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-task-master\packages\tm-core,AI task management,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-task-master\src\prompts,Prompt Management,"JavaScript, AJV, Handlebars"
C:\Users\AlexJ\Documents\Coding\.archived-repos\claude-task-master\tests,CLI testing,"Node.js, Jest, mock-fs"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline,AI codingassistant,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\.changeset,package versioning,"JavaScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\evals,AI coding evaluation,"TypeScript, Node.js, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\evals\diff-edits,diff evaluation,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\locales\ar-sa,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\locales\de,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\locales\es,AIcoding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\locales\ja,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\locales\ko,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\locales\pt-BR,AI coding assistant,"TypeScript, Node.js, VS Code Extension"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\locales\zh-cn,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\locales\zh-tw,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\old_docs,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\old_docs\architecture,VSCode extension,"TypeScript, React"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\old_docs\getting-started-new-coders,AI coding assistant,"TypeScript, Node.js, VS Code Extension"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\old_docs\mcp,LLM tool integration,Not specified
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\old_docs\prompting,AI codingassistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\src\core,VS Codeextension,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\cline\src\exports,VS Codeextension API,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\code-companion,AI coding assistant,"JavaScript, Node.js, Electron"
C:\Users\AlexJ\Documents\Coding\.archived-repos\code-rabbit-repos\awesome-coderabbit,AIcode review,"Markdown, YAML"
C:\Users\AlexJ\Documents\Coding\.archived-repos\code-rabbit-repos\coderabbit-docs,documentation,"Node.js, Docusaurus"
C:\Users\AlexJ\Documents\Coding\.archived-repos\code-story-repos\prompts,Discord library,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex,AI coding agent,"Node.js, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\.devcontainer,containerized development,"Docker, VS Code, Rust"
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-cli,AI coding agent,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-cli\scripts,npm release,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs,AI codingassistant,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\ansi-escape,ansi escape helper,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\app-server,Codex API server,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\app-server-client,app-server client,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\app-server-test-client,app-server testing,"Rust, Cargo, WebSocket"
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\artifacts,artifact runtime management,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\chatgpt,ChatGPT API client,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\codex-api,OpenAIAPI client,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\codex-client,HTTP transport,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\core,business logic,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\debug-client,debug client,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\execpolicy,policy engine,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\execpolicy-legacy,exec policy,"Rust, Starlark"
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\file-search,fuzzy file search,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\linux-sandbox,Linux sandbox,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\network-proxy,network policy enforcement,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\otel,OpenTelemetry integration,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\package-manager,package manager,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\process-hardening,process hardening,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\protocol,protocol types,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\responses-api-proxy,OpenAI API proxy,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\shell-escalation,shell escalation,"Rust, Bash"
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\codex-rs\stdio-to-uds,UDStransport adapter,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\sdk\python,Python SDK,"Python, Pydantic"
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\sdk\typescript,AI agent embedding,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\codex\shell-tool-mcp,shell sandboxing,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\cofounder,AIapp generator,"Node.js, React"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cofounder\apps,full-stackstarter,"Node.js, Vite, React"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cofounder\benchmarks,benchmarking,unspecified
C:\Users\AlexJ\Documents\Coding\.archived-repos\cofounder\cofounder\api,unknown,unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\cofounder\cofounder\boilerplate,full-stack,"Node.js, React"
C:\Users\AlexJ\Documents\Coding\.archived-repos\cofounder\cofounder\dashboard,dashboard,unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\coinbase\coinbase-agentkit,AI agent wallet,"TypeScript, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\coinbase\coinbase-agentkit\python,onchain agent,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\coinbase\coinbase-agentkit\typescript,onchain agent,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\coinbase\onchain-agent-demo,onchain AI chat,"Next.js, React, Tailwind CSS, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\conda-docker-pgadmin-repos\Dockerfile_Docker-Compose_templates,dev container templates,"Docker, JSON, Shell"
C:\Users\AlexJ\Documents\Coding\.archived-repos\conda-docker-pgadmin-repos\Docker_Test\welcome-to-docker,docker tutorial,"HTML, CSS, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\context-engineering-intro,context engineering,"Markdown, JSON"
C:\Users\AlexJ\Documents\Coding\.archived-repos\context-engineering-intro\claude-code-full-guide,AI coding assistant guide,"Markdown, Shell, JSON"
C:\Users\AlexJ\Documents\Coding\.archived-repos\context-engineering-intro\use-cases\agent-factory-with-subagents,AI Agent Factory,"Python, Pydantic AI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\context-engineering-intro\use-cases\ai-coding-workflows-foundation,AI codingworkflow,Not specified
C:\Users\AlexJ\Documents\Coding\.archived-repos\context-engineering-intro\use-cases\build-with-agent-team,multi-agent development,"Shell, tmux"
C:\Users\AlexJ\Documents\Coding\.archived-repos\context-engineering-intro\use-cases\mcp-server,MCP server template,"Node.js, TypeScript, Cloudflare Workers, PostgreSQL"
C:\Users\AlexJ\Documents\Coding\.archived-repos\context-engineering-intro\use-cases\pydantic-ai,ai agent scaffolding,"Python, Pydantic AI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\context-engineering-intro\use-cases\template-generator,template meta-generator,"Markdown, Bash"
C:\Users\AlexJ\Documents\Coding\.archived-repos\context-engineering-intro\validation,validation workflow generator,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\context7,code documentation,"Node.js, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\context7\.changeset,package versioning,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\context7\packages\cli,AI skill manager,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\context7\packages\mcp,up-to-date code documentation,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\context7\packages\sdk,documentation SDK,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\context7\packages\tools-ai-sdk,AI documentation tools,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue,AI coding assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\actions,automated code review,Shell
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\binary,typescriptbinary,"TypeScript, esbuild, pkg"
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\core\indexing,incremental code indexing,"TypeScript, SQLite, LanceDB, tree-sitter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\core\nextEdit,next edit,"TypeScript, VS Code API"
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\core\vendor,natural language processing,JavaScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\docs,documentationsite,"Node.js, Mintlify CLI, Markdown"
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\extensions\intellij,AI codingassistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\extensions\vscode,AIcoding assistant,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\gui,Continue client,React
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\manual-testing-sandbox,extension debugging,unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\packages\continue-sdk,Continue API SDK,"TypeScript, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\packages\llm-info,LLM model metadata,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\packages\openai-adapters,OpenAI adapter,TypeScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\continue\sync\src,incrementalcodebase indexing,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\continuedev-repos\continue,AI code assistant,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\continuedev-repos\continue\actions,PR review automation,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\continuedev-repos\continue\binary,TypeScript binary packaging,"TypeScript, esbuild, pkg, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\continuedev-repos\continue\docs,documentation,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\continuedev-repos\continue\gui,notebook interface,React
C:\Users\AlexJ\Documents\Coding\.archived-repos\continuedev-repos\continue\manual-testing-sandbox,extension debugging,None
C:\Users\AlexJ\Documents\Coding\.archived-repos\continuedev-repos\prompt-file-examples,prompt examples,Plain text
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\crewAI,multi-agent automation,Python
